Name,Address,Category,Phone Number,Website,Size of Business,Product/Service,Clientel,Point of Contact,Email,Host?,Advertiser?,What advertisements to host?,What hosts to advertise at?,Description,Availability of space
La Nomade Boutique,103 rue Principale,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.lanomade.ca/'"")"
Reitmans,200 Promenade du Portage,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Ardene,"200, prom du Portage",Women's Clothing Stores,,"=HYPERLINK(""b'http://ardene.com/'"")"
Chez Jennifer,"198B, rue Eddy",Women's Clothing Stores,,"=HYPERLINK("""")"
Boutiques Marie Claire,320 boul Saint-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Reitmans,320 boul Saint-Joseph,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Emotions,320 boul St-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Le Grenier,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'https://www.facebook.com/modelegrenier'"")"
Colori,224-320 boul St-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Claire France,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'http://clairefrance.ca/'"")"
Dynamite,"107A-320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'http://www.dynamiteclothing.com/fr-ca/locator/ca/qc/hull/45-Galeries-de-Hull'"")"
Garage,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Ardene,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'http://ardene.com/'"")"
Suzy Shier,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'https://suzyshier.com/pages/find-a-store'"")"
Cazza Petite,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Boutique Explicit,"331, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Mode Et Distinction Plus,"43, boul Montclair",Women's Clothing Stores,,"=HYPERLINK(""b'http://www.modedistinction.ca/'"")"
Boutique Saba,"425, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Penningtons,34 boul Gréber,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.1-plus.com/penningtons.htm'"")"
Le Grenier,"56C, boul Gréber",Women's Clothing Stores,,"=HYPERLINK(""b'https://www.facebook.com/modelegrenier'"")"
Winners,"40, boul de la Gappe",Clothing Stores,,"=HYPERLINK(""b'http://winners.ca/'"")"
The Wholesale Outlet,1877 Innes Rd,Women's Clothing Stores,,"=HYPERLINK("""")"
Garage,100 Bayshore Dr,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.garageclothing.com/ca/locator/ca/on/ottawa/220-Bayshore-Shopping-Centre'"")"
Reitmans,2269 Riverside Dr,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,1363 Woodroffe Ave,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,550 Terminal Ave,Women's Clothing Stores,,"=HYPERLINK(""b'http://reitmans.com/'"")"
Reitmans,1200 St. Laurent Blvd,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,2121 Carling Ave,Women's Clothing Stores,,"=HYPERLINK(""b'http://reitmans.com/'"")"
Reitmans,100 Bayshore Dr,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,110 Place d'Orléans Dr,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,3161 Greenbank Rd,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,2055 Tenth Line Rd,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Reitmans,C8-300 Eagleson Rd,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
La Nomade Boutique,103 rue Principale,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.lanomade.ca/'"")"
Reitmans,200 Promenade du Portage,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Ardene,"200, prom du Portage",Women's Clothing Stores,,"=HYPERLINK(""b'http://ardene.com/'"")"
Chez Jennifer,"198B, rue Eddy",Women's Clothing Stores,,"=HYPERLINK("""")"
Boutiques Marie Claire,320 boul Saint-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Reitmans,320 boul Saint-Joseph,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.reitmans.com/'"")"
Emotions,320 boul St-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Le Grenier,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'https://www.facebook.com/modelegrenier'"")"
Colori,224-320 boul St-Joseph,Women's Clothing Stores,,"=HYPERLINK("""")"
Claire France,"320, boul Saint-Joseph",Boutiques,,"=HYPERLINK(""b'http://clairefrance.ca/'"")"
Dynamite,"107A-320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'http://www.dynamiteclothing.com/fr-ca/locator/ca/qc/hull/45-Galeries-de-Hull'"")"
Garage,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Ardene,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'http://ardene.com/'"")"
Suzy Shier,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK(""b'https://suzyshier.com/pages/find-a-store'"")"
Cazza Petite,"320, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Boutique Explicit,"331, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Mode Et Distinction Plus,"43, boul Montclair",Women's Clothing Stores,,"=HYPERLINK(""b'http://www.modedistinction.ca/'"")"
Boutique Saba,"425, boul Saint-Joseph",Women's Clothing Stores,,"=HYPERLINK("""")"
Penningtons,34 boul Gréber,Women's Clothing Stores,,"=HYPERLINK(""b'http://www.1-plus.com/penningtons.htm'"")"
Le Grenier,"56C, boul Gréber",Women's Clothing Stores,,"=HYPERLINK(""b'https://www.facebook.com/modelegrenier'"")"
Winners,"40, boul de la Gappe",Clothing Stores,,"=HYPERLINK(""b'http://winners.ca/'"")"
Glebe Trotters,860 Bank St,Shoe Stores,,"=HYPERLINK(""b'http://www.theglebeonline.com/'"")"
Boutique Joma Inc,839 rue Notre Dame RR 3,Shoe Stores,,"=HYPERLINK(""b'http://boutiquejoma.com/'"")"
Foot Locker,1200 St Laurent Blvd,Shoe Stores,,"=HYPERLINK(""b'https://stores.footlocker.ca/ca/on/ottawa/1200-st-laurent-blvd.html'"")"
Foot Locker,1101 Place D'orleans,Shoe Stores,,"=HYPERLINK(""b""https://stores.footlocker.ca/ca/on/orleans/1101-place-d'orleans.html"""")"
Foot Locker,100 Bayshore Drive,Shoe Stores,,"=HYPERLINK(""b'https://stores.footlocker.ca/ca/on/nepean/100-bayshore-drive.html-99001'"")"
Foot Locker,50 Rideau Street,Shoe Stores,,"=HYPERLINK(""b'https://stores.footlocker.ca/ca/on/ottawa/50-rideau-street.html'"")"
Foot Locker,2277 Riverside Dr,Shoe Stores,,"=HYPERLINK(""b'http://www.footlocker.com/'"")"
Foot Locker,1200 St. Laurent Blvd,Shoe Stores,,"=HYPERLINK("""")"
The Shoe Company,2277 Riverside Dr,Shoe Stores,,"=HYPERLINK(""b'http://www.theshoecompany.com/'"")"
The Shoe Company,550 Terminal Ave,Shoe Stores,,"=HYPERLINK(""b'http://www.theshoecompany.com/'"")"
The Shoe Company,5497 Hazeldean Rd,Shoe Stores,,"=HYPERLINK("""")"
Yellow Shoes,100 Trainyards Dr,Shoe Stores,,"=HYPERLINK(""b'http://www.yellowshoes.com/'"")"
La Mode Chic,200 prom du Portage,Shoe Stores,,"=HYPERLINK("""")"
Fredelle,,Shoe Stores,,"=HYPERLINK("""")"
Cordonnerie Artisanat,"184, rue Eddy",Shoe Stores,,"=HYPERLINK("""")"
Foot Locker,320 St Joseph Blvd,Shoe Stores,,"=HYPERLINK(""b'https://stores.footlocker.ca/ca/qc/hull/320-st-joseph-blvd.html'"")"
Chaussures Le Pacha,"320, boul Saint-Joseph",Shoe Stores,,"=HYPERLINK(""b'http://gatineausheepskin.com/'"")"
Verona Shoes,"102-320, boul Saint-Joseph",Shoe Stores,,"=HYPERLINK("""")"
Chaussures Monette,"320, boul Saint-Joseph",Shoe Stores,,"=HYPERLINK("""")"
Riobec Securité Inc,540 boul Saint-Joseph,Shoe Stores,,"=HYPERLINK(""b'http://www.riobec.ca/'"")"
Les Drains et Fissures de l'Outaouais,70 rue Adrien-Robert,Shoe Stores,,"=HYPERLINK(""b'http://www.payless.com/'"")"
Le Spécialiste de la Sécurité au Travail,157 BOUL GRÉBER,Shoe Stores,,"=HYPERLINK(""b'http://specialistesecurite.com/'"")"
Groupe Le Pacha Inc,36 Ch De La Savane,Shoe Stores,,"=HYPERLINK("""")"
Yellow Shoes,"75, boul du Plateau",Shoe Stores,,"=HYPERLINK(""b'http://www.yellowshoes.com/'"")"
Aldo,301-1100 boul Maloney O,Shoe Stores,,"=HYPERLINK(""b'https://www.aldoshoes.com/ca/fr'"")"
Call It Spring,122-1100 boul Maloney O,Shoe Stores,,"=HYPERLINK(""b'https://www.callitspring.com/ca/fr'"")"
Le Pacha,1100 boul Maloney O,Shoe Stores,,"=HYPERLINK(""b'http://gatineausheepskin.com/'"")"
Globo Shoes,"514A-1100, boul Maloney O",Shoe Stores,,"=HYPERLINK(""b'https://www.globoshoes.com/ca/fr'"")"
Payless ShoeSource,1100 boul Maloney O,Shoe Stores,,"=HYPERLINK(""b'http://payless.com/'"")"
GUESS,"806-1100, boul Maloney O",Shoe Stores,,"=HYPERLINK(""b'http://www.facebook.com/1602'"")"
Chaussures Monette,1100 boul Maloney O,Shoe Stores,,"=HYPERLINK("""")"
Skechers,1100 boul Maloney O,Shoe Stores,,"=HYPERLINK("""")"
Foot Locker,1100 Maloney Blvd,Shoe Stores,,"=HYPERLINK(""b'https://stores.footlocker.ca/ca/qc/gatineau/1100-maloney-blvd.html'"")"
Verona Shoes,"1100, boul Maloney O",Shoe Stores,,"=HYPERLINK("""")"
Ottawa St-Laurent Jeep & RAM,900 St. Laurent Blvd,New Car Dealers,,"=HYPERLINK(""b'https://www.ottawachryslerjeepdodge.com/'"")"
Mark Motors Of Ottawa Ltd,611 Montreal Rd,New Car Dealers,,"=HYPERLINK(""b'http://www.markmotorsofottawa.com/'"")"
Donnelly Ford Lincoln,2496 Bank St,New Car Dealers,,"=HYPERLINK(""b'http://donnellyford.com/'"")"
Orléans Toyota,2035 Mer Bleue Rd,New Car Dealers,,"=HYPERLINK(""b'http://www.orleans.belairlexustoyota.com/'"")"
Donnelly Mitsubishi,492 Terry Fox Dr,New Car Dealers,,"=HYPERLINK(""b'http://www.donnellymitsu.com/'"")"
Bel-Air Lexus Toyota,450 McArthur Avenue,New Car Dealers,,"=HYPERLINK(""b'http://www.belairteam.ca/'"")"
Donnelly Kia,490 Terry Fox Drive,New Car Dealers,,"=HYPERLINK(""b'http://www.donnellykia.com/'"")"
Donnely Ford Lincoln,2496 Bank St,New Car Dealers,,"=HYPERLINK("""")"
Metro Orleans Dodge Chrysler Jeep Ram,1465 Youville Dr,New Car Dealers,,"=HYPERLINK(""b'http://www.orleansdodge.com/'"")"
Surgenor Pontiac Buick GMC,939 St Laurent Bl,New Car Dealers,,"=HYPERLINK("""")"
Urban Ford Sales Ltd,5362 Madawaska Bl,New Car Dealers,,"=HYPERLINK(""b'http://www.urbanford.ca/'"")"
Surgenor National Leasing Ltd,881 St. Laurent Blvd,New Car Dealers,,"=HYPERLINK(""b'http://www.snlease.com/'"")"
Discount Car & Truck Rentals,305 Cumberland St,New Car Dealers,,"=HYPERLINK("""")"
Surgenor GMC Truck Centre,1571 Liverpool Crt,New Car Dealers,,"=HYPERLINK(""b'http://www.gmcanada.com/'"")"
Hertz Rent A Car,2600 Bank St,New Car Dealers,,"=HYPERLINK(""b'http://www.hertzcarsalesottawa.com/'"")"
G And L Auto,4537 Navan Rd,New Car Dealers,,"=HYPERLINK(""b'http://www.glauto.ca/'"")"
Vic Bennett Motors Ltd,375 McNeely Avenue,New Car Dealers,,"=HYPERLINK(""b'http://vicbennettmotors.com/'"")"
St-Laurent Volvo,1300 Michael St,New Car Dealers,,"=HYPERLINK(""b'http://stlaurentvolvo.com/'"")"
Myers Kemptville Chevrolet Buick GMC inc.,104 Elvira E,New Car Dealers,,"=HYPERLINK(""b'https://www.myerskemptvillegm.ca/'"")"
Avis Rent A Car,61-500 Eagleson Rd,New Car Dealers,,"=HYPERLINK("""")"
Auto Sergeon on Wheels Inc,1439 Hallmark Pl,New Car Dealers,,"=HYPERLINK("""")"
March Group Premium Vehicles,2265 Robertson Rd,New Car Dealers,,"=HYPERLINK("""")"
UAP Inc,1893 Markwell Cres,New Car Dealers,,"=HYPERLINK("""")"
Land Rover Ottawa,1300 Michael St,New Car Dealers,,"=HYPERLINK(""b'http://www.jaguarottawa.ca/'"")"
Surgenor Gatineau Chevrolet Cadillac,950 boul Saint-Joseph,New Car Dealers,,"=HYPERLINK(""b'http://www.surgenorgatineau.com/'"")"
Volkswagen de L'Outaouais,"850, boulevard Saint-Joseph",New Car Dealers,,"=HYPERLINK(""b'http://usedcargatineau.ca/'"")"
Lachapelle Buick GMC,"900, boul Saint-Joseph",New Car Dealers,,"=HYPERLINK(""b'http://www.gmcanada.com/'"")"
Precision Automotive,385 Vantage Dr,Tire Retailers,,"=HYPERLINK(""b'http://theautopros.ca/'"")"
Parker Auto Care,891 Bellevue Avenue,Tire Retailers,,"=HYPERLINK(""b'http://parkertirecraftottawa.ca/'"")"
Kal Tire,2825 Sheffield Rd,Tire Retailers,,"=HYPERLINK(""b'https://www.kaltire.com/locations/ottawa/kal-tire-ottawa-849/'"")"
Kal Tire Store,2605 Stagecoach Rd,Tire Retailers,,"=HYPERLINK(""b'https://www.kaltire.com/locations/osgoode/kal-tire-osgoode-osgoode-on-859/'"")"
Edsons Auto Repair,1690 Doheny St,Tire Retailers,,"=HYPERLINK("""")"
GCR Tire & Service,2207 Carling Ave,Tire Retailers,,"=HYPERLINK(""b'http://www.gcrtires.com/'"")"
43 Autoworks,2525 County Road 43,Tire Retailers,,"=HYPERLINK(""b'http://www.terryauto.aaro.ca/'"")"
R&R Auto,164 Cardevco Rd,Tire Retailers,,"=HYPERLINK(""b'http://randrauto.ca/'"")"
Tire Plus,1292 Baseline Rd,Tire Retailers,,"=HYPERLINK("""")"
Active Green Ross,1670 Bank St (South of Heron Rd),Tire Retailers,,"=HYPERLINK(""b'http://www.facebook.com/177038472339977'"")"
Ottawa Tires Rims,29-5370 Canotek Rd,Tire Retailers,,"=HYPERLINK("""")"
Active Green & Ross,170 Robertson Rd,Tire Retailers,,"=HYPERLINK("""")"
Shamus Customz,6785 Bank St RR 3,Tire Retailers,,"=HYPERLINK("""")"
Benson Tire,2020 Bantree St,Tire Retailers,,"=HYPERLINK(""b'http://bensontire.com/'"")"
Benson Tire,1871 Merivale Rd,Tire Retailers,,"=HYPERLINK(""b'http://www.bensontire.com/'"")"
OK Tire,2040 Lanthier Drive,Tire Retailers,,"=HYPERLINK(""b'http://www.oktire.com/stores/ok-tire-orleans'"")"
Active Green & Ross,2165 Carling Ave,Tire Retailers,,"=HYPERLINK(""b'http://www.activegreenross.com/'"")"
Toyo Tire Canada Inc,,Tire Retailers,,"=HYPERLINK(""b'http://www.toyotires.ca/'"")"
Les Experts sur Roues,17 boul Saint-Raymond,Tire Retailers,,"=HYPERLINK(""b'http://www.lesexpertssurroues.ca/'"")"
Pneus Expert,"575, boul Saint-Joseph",Tire Retailers,,"=HYPERLINK(""b'http://www.oktire.com/fr/detaillant/qc/hull/ok-pneus-hull'"")"
Service De Pneus Lavoie,"820, boul Saint-Joseph",Tire Retailers,,"=HYPERLINK("""")"
Now-Eco Tires,"8-150, ch Freeman",Tire Retailers,,"=HYPERLINK(""b'http://www.now-eco.com/'"")"
Les Experts sur Roues Inc,"372, boul Maloney O",Tire Retailers,,"=HYPERLINK(""b'http://www.lesexpertssurroues.ca/'"")"
Pneu Lavoie,"166, rue de Varennes",Tire Retailers,,"=HYPERLINK(""b'http://www.pneuslavoie.com/'"")"
OK Pneus,"170, Varennes",Tire Retailers,,"=HYPERLINK(""b'http://www.oktire.com/stores/ok-pneus-gatineau'"")"
Centre du Pneu Renaud,37 rue de Valcourt,Tire Retailers,,"=HYPERLINK(""b'http://yp.ca/bus/4406294'"")"
Pneus Mécanique De La Capitale,"670, rue Notre-Dame",Tire Retailers,,"=HYPERLINK(""b'http://www.pneumecaniquecapitale.com/'"")"
Service De Pneu K S Kelly Inc,"627, rue Auguste-Mondoux",Tire Retailers,,"=HYPERLINK("""")"
JL MOBILE Tire & Car Maintenance,"25, rue Chiasson",Tire Retailers,,"=HYPERLINK(""b'http://jlservice.ca/'"")"
M G B 2004,"1454, boul Saint-René E",Tire Retailers,,"=HYPERLINK("""")"
Adria Auto Centre Inc,1406 Bank St,Used Car Dealers,,"=HYPERLINK("""")"
Wallace Automobiles,460 McArthur Ave,Used Car Dealers,,"=HYPERLINK(""b'http://www.wallaceautomobiles.com/'"")"
Ottawa St-Laurent Jeep & RAM,900 St. Laurent Blvd,Used Car Dealers,,"=HYPERLINK(""b'https://www.ottawachryslerjeepdodge.com/'"")"
G & G Auto,926 Merivale Rd,Used Car Dealers,,"=HYPERLINK(""b'http://www.ggauto.ca/'"")"
Aleks Auto Body Works,480 Gladstone Ave,Used Car Dealers,,"=HYPERLINK(""b'http://aleksautobody.com/'"")"
Rideau Service Centre,2577 Donnelly Dr RR 4,Used Car Dealers,,"=HYPERLINK("""")"
Urban Ford Sales Ltd,5362 Madawaska Bl,Used Car Dealers,,"=HYPERLINK(""b'http://www.urbanford.ca/'"")"
Cbk Auto,1057 Cyrville Rd,Used Car Dealers,,"=HYPERLINK("""")"
East Motors Ltd,651 Montréal Rd,Used Car Dealers,,"=HYPERLINK(""b'http://eastmotorsottawa.com/'"")"
Petric George Automobile,8624 Bank,Used Car Dealers,,"=HYPERLINK("""")"
Tallman Truck Centre,2716 Sheffield Rd,Used Car Dealers,,"=HYPERLINK(""b'http://www.kemptvilletruckcentre.on.ca/'"")"
My Car,6104 Perth St,Used Car Dealers,,"=HYPERLINK("""")"
Car-On Auto Sales,1700 Cyrville Rd,Used Car Dealers,,"=HYPERLINK(""b'http://caronauto.ca/'"")"
Car Connect,2670 Stevenage Dr,Used Car Dealers,,"=HYPERLINK(""b'https://www.facebook.com/CarConnect.ca?ref=hl'"")"
MB Auto Sales,167 Lebreton St N,Used Car Dealers,,"=HYPERLINK(""b'http://www.autocatch.com/'"")"
Astra Motors Inc,3238 Blais Rd,Used Car Dealers,,"=HYPERLINK(""b'http://astramotors.ca/'"")"
Usedcarshop,2415 Holly Lane,Used Car Dealers,,"=HYPERLINK("""")"
Autocredit,465 boul Alexandre-Taché,Used Car Dealers,,"=HYPERLINK(""b'http://www.autocreditcanada.ca/'"")"
Automobile Jacques Cartier,"403, rue Jacques-Cartier",Used Car Dealers,,"=HYPERLINK(""b'http://www.firstclassauto.ca/'"")"
Focus International,"56, rue des Marouettes",Used Car Dealers,,"=HYPERLINK("""")"
Automobiles Principale,"1895, rue Saint-Louis",Used Car Dealers,,"=HYPERLINK(""b'http://www.autoprincipale.com/'"")"
Hull Hyundai,"1135, boul Saint-Joseph",Used Car Dealers,,"=HYPERLINK(""b'http://www.hullhyundai.com/'"")"
Pret Auto Facile,"358, boul Gréber",Used Car Dealers,,"=HYPERLINK("""")"
Jacques Auto,"34, av Gatineau",Used Car Dealers,,"=HYPERLINK(""b'http://jacquesautogatineau.ca/'"")"
Toyota Gatineau,"850, boul Maloney O",Used Car Dealers,,"=HYPERLINK(""b'http://www.toyotagatineau.com/'"")"
Auto Urbain,"15, rue Audet",Used Car Dealers,,"=HYPERLINK("""")"
Dantonio T,71 Boul D'Amsterdam,Used Car Dealers,,"=HYPERLINK("""")"
Automobile Jacques Cartier,"65, rue Audet",Used Car Dealers,,"=HYPERLINK("""")"
Automobile Jacques Cartier,"65, rue Audet",Used Car Dealers,,"=HYPERLINK("""")"
Denis Auto,414 boul Maloney O,Used Car Dealers,,"=HYPERLINK(""b'http://www.denisauto.ca/'"")"
Gatineau Kia,1299 boul la Vérendrye O,Used Car Dealers,,"=HYPERLINK(""b'http://www.promenadekia.com/'"")"
Autologik.ca,15 ch de la Côte-d'un-Mille,Used Car Dealers,,"=HYPERLINK(""b'http://www.autologik.ca/'"")"
Garage G.p.m.,"30, rue de Valcourt",Used Car Dealers,,"=HYPERLINK(""b'http://garagegpm.com/'"")"
Big Boy Auto,2759 Lancaster Rd,New Auto Parts & Supplies,,"=HYPERLINK("""")"
Urban Ford Sales Ltd,5362 Madawaska Bl,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.urbanford.ca/'"")"
NAPA Auto Parts,840 Industrial Ave,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.facebook.com/napaautopartscanada'"")"
NAPA Auto Parts,1185 Newmarket Street,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.napacanada.com/'"")"
NAPA Auto Parts,5452A Mitch Owens Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.facebook.com/napaautopartscanada'"")"
Action Car and Truck Accessories,1301 Ages Dr,New Auto Parts & Supplies,,"=HYPERLINK("""")"
Canadian Tire,1170 Heron Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,3910 Innes Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,8181 Campeau Dr,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,2135 Robertson Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,1660 Carling Ave,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,2010 Ogilvie Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,311 Ryan's Well Dr,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,1820 Merivale Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,485 McNeely Ave,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,2501 Greenbank Rd,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
A-1 CV Tech Essieu Axle,"20, rue Buteau",New Auto Parts & Supplies,,"=HYPERLINK("""")"
Garage Diotte,"84, rue Montcalm",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.bumpertobumper.com/'"")"
Canadian Tire,"355, boul de la Carrière",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Benson Auto Parts,95 boul Greber,New Auto Parts & Supplies,,"=HYPERLINK("""")"
Benson Pièces D'Auto,"95, boul Gréber",New Auto Parts & Supplies,,"=HYPERLINK("""")"
B B W Pièces Importées,"32, rue des Fées",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.bbwautoparts.ca/'"")"
Carquest,"165, rue Jean-Proulx",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://carquest.ca/'"")"
NAPA Auto Parts,"840, boul St-Joseph",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://napacanada.com/'"")"
Benson Auto Parts,905 boul Saint-Joseph,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.autopartsextra.com/'"")"
Benson Pièces D'Auto,"905, boul Saint-Joseph",New Auto Parts & Supplies,,"=HYPERLINK("""")"
Mécanique Auto Hot-Spot,"220, ch de la Savane",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.gatineau411.com/'"")"
Canadian Tire,213 boul des Grives,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,"700, boul Maloney O",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/'"")"
Canadian Tire,"700, boul Maloney O",New Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.canadiantire.ca/fr/autoservice/autoservicelanding.html'"")"
Lacroix Pièces D'Auto,"409, boul Maloney O",New Auto Parts & Supplies,,"=HYPERLINK("""")"
NAPA Auto Parts,156B de Varennes,New Auto Parts & Supplies,,"=HYPERLINK(""b'http://napacanada.com/'"")"
NAPA Auto Parts Gatineau,156 de Varennes,New Auto Parts & Supplies,,"=HYPERLINK("""")"
Prolightz,"6-26, rue de Valcourt",New Auto Parts & Supplies,,"=HYPERLINK("""")"
Pelti et Protex Gatineau,"26, rue de Valcourt",New Auto Parts & Supplies,,"=HYPERLINK("""")"
Standard Auto Wreckers,5402 Old Richmond Rd,Used Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.standardautowreckers.com/'"")"
Wholesale Auto Parts Warehouses,5770 Bank St,Used Auto Parts & Supplies,,"=HYPERLINK(""b'http://www.wholesaleautopartswarehouses.com/'"")"
